engine_id,phase,case_id,reading_variant,status,duration_sec,generation_sec,rtf,cer,f0_mean_hz,f0_range_hz,energy_rms_dbfs,pause_ratio,speaking_rate_proxy,pronunciation_result,human_review_required
voicevox,phase2,x01,raw,generated,8.064,1.404827,0.1742096974206349,0.023255813953488372,294.4560030928945,401.2345679012346,-24.261970534202838,0.07425742574257421,5.347593582887701,not_applicable,True
voicevox,phase2,x02,raw,generated,5.504,0.996524,0.1810545058139535,0.05405405405405406,331.01162965219953,386.79245283018867,-24.850955958111275,0.17391304347826086,7.4561403508771935,not_applicable,False
voicevox,phase2,x03,raw,generated,8.224,1.41975,0.17263497081712062,0.11627906976744186,314.7854942389119,406.25,-24.68306705095939,0.15533980582524276,5.459770114942529,not_applicable,False
voicevox,phase2,x04,raw,generated,6.88,1.185095,0.17225218023255814,0.0975609756097561,326.11305360173225,380.5970149253731,-23.357594034534515,0.16860465116279066,6.643356643356643,not_applicable,False
voicevox,phase2,x05,raw,generated,6.272,1.088599,0.17356489158163266,0.13513513513513514,303.467402208286,413.3574007220217,-23.79278837835898,0.10828025477707004,6.25,not_applicable,False
voicevox,phase2,x06_neutral,raw,generated,4.469333,0.79443,0.1777513557392121,0.13043478260869565,332.7665511525645,350.93167701863354,-25.718763990595654,0.1964285714285714,5.555555555555555,not_applicable,False
voicevox,phase2,x06_cheerful,raw,generated,5.194667,0.932717,0.17955279905333682,0.043478260869565216,351.98573850179486,395.1943462897526,-28.618386277078372,0.3307692307692308,5.747126436781609,not_applicable,False
voicevox,phase2,x06_sad,raw,generated,4.938667,0.893307,0.18088018487579746,0.13043478260869565,335.85955292746235,378.78787878787875,-25.791857591281826,0.2016129032258065,5.05050505050505,not_applicable,False
voicevox,phase2,x06_angry,raw,generated,5.365333,1.033818,0.19268477837256326,0.043478260869565216,348.0433960862319,400.0,-28.561272708127532,0.31851851851851853,5.434782608695652,not_applicable,False
voicevox,phase2,x06_calm,raw,generated,4.938667,0.890952,0.18040333555593038,0.13043478260869565,331.8769705494274,390.4109589041096,-25.74570186707707,0.20967741935483875,5.1020408163265305,not_applicable,False
voicevox,phase2,x06_tired,raw,generated,5.237333,0.938833,0.17925783982038188,0.13043478260869565,328.3056698120248,412.4087591240876,-26.599691672023212,0.2290076335877863,4.9504950495049505,not_applicable,False
voicevox,phase2,x07,raw,generated,6.826667,1.168415,0.17115453265847008,0.41025641025641024,372.21439271810056,395.6521739130435,-27.75601163074137,0.19883040935672514,4.014598540145985,not_applicable,False
voicevox,phase2,x08,raw,generated,6.592,1.138696,0.1727390776699029,0.125,326.0044158368908,408.74524714828897,-24.40034016652046,0.21818181818181814,5.426356589147287,not_applicable,False
qwen3_tts,phase1,n01,raw,generated,10.8,6.758853,0.6258197222222222,0.09259259259259259,243.33557495130137,403.1533190893686,-20.54604549780699,0.3037037037037037,6.6489361702127665,not_applicable,False
qwen3_tts,phase1,n02,raw,generated,11.92,7.070786,0.593186744966443,0.05263157894736842,357.08543776394566,371.65775401069516,-23.922452689829157,0.28859060402684567,6.25,not_applicable,False
qwen3_tts,phase1,n03,raw,generated,10.24,6.018086,0.5877037109375001,0.058823529411764705,377.4445069529002,396.55172413793105,-24.622620355503603,0.3203125,6.609195402298851,not_applicable,False
qwen3_tts,phase1,e01,raw,generated,7.84,4.611599,0.5882141581632653,0.058823529411764705,336.1986038456914,405.1383399209486,-21.032346585685453,0.3979591836734694,6.3559322033898304,not_applicable,False
qwen3_tts,phase1,e02,raw,generated,5.92,3.473021,0.5866589527027027,0.0,299.70149705110333,354.9644576931896,-17.160964443934326,0.2432432432432432,5.580357142857142,not_applicable,False
qwen3_tts,phase1,e03,raw,generated,5.28,3.106531,0.5883581439393939,0.09375,176.8986798670745,430.4347826086956,-22.662694786223767,0.34090909090909094,8.333333333333334,not_applicable,False
qwen3_tts,phase1,e04,raw,generated,5.6,3.29165,0.5877946428571429,0.09090909090909091,232.46587823727774,399.15966386554624,-21.81460162668589,0.4285714285714286,9.0625,not_applicable,False
qwen3_tts,phase1,e05,raw,generated,8.08,4.737338,0.5863042079207921,0.0,283.7944378948437,309.61298377028714,-20.744653466714862,0.43069306930693074,6.521739130434783,not_applicable,False
qwen3_tts,phase1,e06,raw,generated,8.56,5.020591,0.5865176401869158,0.05,374.3475678849781,381.18811881188117,-17.960645842883057,0.4018691588785047,7.03125,not_applicable,False
qwen3_tts,phase1,p01,raw,generated,3.36,1.986537,0.59123125,0.15789473684210525,271.6348996136351,302.22222222222223,-18.412299424475172,0.2142857142857143,6.4393939393939394,不合格,True
qwen3_tts,phase1,p01,engine_native,generated,5.36,3.157318,0.5890518656716418,0.10526315789473684,352.272216433568,390.4109589041096,-20.79007769766404,0.4626865671641791,5.902777777777778,不合格,True
qwen3_tts,phase1,p01,external_preprocessed,generated,4.48,2.639797,0.5892404017857142,0.15789473684210525,330.8145529416326,384.05797101449275,-21.786814562719545,0.2232142857142857,4.885057471264368,不合格,True
qwen3_tts,phase1,p02,raw,generated,4.0,2.361526,0.5903815,0.15,327.5755155803078,384.05797101449275,-20.554752029212764,0.17000000000000004,5.421686746987952,不合格,True
qwen3_tts,phase1,p02,engine_native,generated,3.76,2.222298,0.5910367021276596,0.15,302.45069847116457,319.5488721804511,-17.667845454724798,0.2021276595744681,6.0,要確認,True
qwen3_tts,phase1,p02,external_preprocessed,generated,3.68,2.182296,0.5930152173913044,0.15,412.43391298186725,323.52941176470586,-20.840705346334527,0.13043478260869568,5.625,不合格,True
qwen3_tts,phase1,p03,raw,generated,3.92,2.316838,0.5910301020408164,0.09090909090909091,268.2408623035505,333.33333333333337,-18.4498117267098,0.1428571428571429,5.9523809523809526,要確認,True
qwen3_tts,phase1,p03,engine_native,generated,4.48,2.634205,0.5879921874999999,0.09090909090909091,339.5623047197918,402.0408163265306,-17.662194487410265,0.1696428571428571,5.376344086021505,不合格,True
qwen3_tts,phase1,p03,external_preprocessed,generated,4.48,2.625913,0.5861412946428571,0.09090909090909091,288.82421838882254,385.16746411483257,-15.43286284571245,0.1696428571428571,5.376344086021505,要確認,True
qwen3_tts,phase1,p04,raw,generated,6.16,3.619811,0.5876316558441558,0.04,344.72027032778755,405.1383399209486,-24.44564381777923,0.4025974025974026,6.25,不合格,True
qwen3_tts,phase1,p04,engine_native,generated,3.76,2.201804,0.585586170212766,0.12,301.1167349547359,360.5970149253731,-16.898582383412613,0.13829787234042556,7.098765432098765,要確認,True
qwen3_tts,phase1,p04,external_preprocessed,generated,4.72,2.785731,0.5901972457627119,0.04,304.12619749506104,394.93425828829555,-16.03220224859626,0.18644067796610164,5.989583333333334,不合格,True
qwen3_tts,phase1,p05,raw,generated,3.92,2.304334,0.587840306122449,0.09090909090909091,284.73942638820614,427.71084337349396,-16.162701345536192,0.173469387755102,6.172839506172839,不合格,False
qwen3_tts,phase1,p05,engine_native,generated,3.92,2.305641,0.588173724489796,0.13636363636363635,305.3348189605598,410.1123595505618,-18.06596135803909,0.19387755102040816,6.329113924050633,不合格,False
qwen3_tts,phase1,p05,external_preprocessed,generated,3.6,2.128489,0.5912469444444445,0.13636363636363635,242.10200665454826,378.1725888324873,-16.41885672592189,0.1444444444444445,6.4935064935064934,要確認,False
